,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
156,22.20916878608205,210.68675815873985,-60.57165279942802,-12.847686503508934,-11.641007953205433,4.0,-4.939849623453439,-35.84649597699508,-9.215162974271633,9.918550232006487,0.23329999999999998,0.3387,13.8,0.076,0.0225,-0.0219681358438474,-0.3404250692880474,1.8383067994543079,0.8791830322073843,0.899499314983186,0.9237874097007224,0.7670142412684858,0.6921300101188633,0.8034181658690809,0.5418990934331872,0.9238592750533048,0.9617647058823531,0.8084042771424176,0.5756023844628785,0.6484239557785786,0.8224795108131581,0.9318121252498335,0.9281707619756764,0.01143180531975099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klementy Sychev,2929.0
157,19.478935732365777,192.1644816459479,-61.84152600343076,-12.644279987226652,-12.477246511634648,4.0,-9.987892375851867,-33.32066098452821,-9.784047882911125,12.372601738721748,0.20869999999999997,0.31529999999999997,17.5,0.083,0.0166,-0.009331614455748118,-0.18995586048291768,1.691949852007872,0.7915225943455729,0.8435976752905887,0.7916335623258189,0.7855849537725161,0.7784328749507471,0.6440558213113083,0.5638729245433381,0.9325471698113208,0.8420681495001805,0.7047828248516446,0.5729621407280696,0.5857268911974799,0.7507891207236963,0.7337982962516232,0.8344931718947398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klementy Sychev,2929.0
160,18.408714482965717,177.58048249922473,-64.43640611687833,-13.449270640446523,-11.929413894230446,4.0,-8.560319935948279,-36.84851724283233,-10.683018865749286,13.03413446232851,0.24289999999999998,0.3655,18.7,0.0962,0.0044,0.10016003740682274,-0.1754658147374251,2.079498327458814,0.7452491558722066,0.9017454909500117,0.8356395705903846,0.6950387936183084,0.6409231584054638,0.4849409353727692,0.4742567321079359,0.8289459645981385,0.9262717216711149,0.7825681390379046,0.5509421626409836,0.5061873740334228,0.5545920594542036,0.8021220555533299,0.867292622046787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klementy Sychev,2929.0
159,20.213069799438244,184.29861794571735,-40.775181727563016,-14.501481682532594,-10.475124802939243,3.987179487179487,-1.1462660100877227,-20.22112846083687,-9.908451159767422,11.490090901421343,0.24130000000000001,0.5074,16.5,0.0359,0.0026,0.021291905128051118,-0.4164161495277002,1.4248034926656892,0.749746129480567,0.9181408186578448,0.6673505608504652,0.796058303186425,0.6552778981951703,0.7346705883726824,0.5871415072023092,0.9581131084312922,0.9801279568084862,0.9109101885973523,0.6928312204833611,0.5579416162427193,0.5773262749905178,0.755192278739282,0.8829046387774003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klementy Sychev,2929.0
158,20.051948387533358,190.600749806473,-53.46325529105765,-13.091110874795707,-12.004448670176838,4.0,-8.340024998564932,-26.195024279607146,-9.884734252059431,12.052087784146405,0.22950000000000004,0.33240000000000003,16.2,0.0857,0.006900000000000001,0.2151863052015516,-0.22461382340590536,0.9240149549487147,0.7320466876372167,0.7602956664022289,0.9124496719412185,0.7707765755173803,0.8109582334244791,0.5175653577251916,0.46506261559043266,0.8831491136600625,0.814899530049814,0.6739526332063484,0.6167880887493442,0.23949678403111144,0.7337635486230584,0.8680581973895037,0.9425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klementy Sychev,2929.0
238,18.0723961904015,177.24944702606206,-68.9265400144089,-11.368629136627842,-13.076734251672388,4.0,-6.327596499460791,-45.338919671159644,-9.607389903784995,12.79272944829677,0.213,0.5373,18.2,0.07050000000000001,0.0084,0.07606660050844898,-0.05733996183205431,1.6006855838071687,0.6759722316505261,0.9098276603633666,0.8087153948017128,0.5626146292171523,0.6164975662827106,0.5232385412747116,0.5100625857895259,0.932801751094434,0.8195442656586476,0.8112530982587142,0.5757615336119886,0.6057309420591013,0.4575144116533796,0.6749239157597604,0.86292899564691,0.024615384615384612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
239,21.028951742010253,206.62570413775202,-62.83546133450934,-15.895982479493119,-12.29150979824399,4.0,-4.555018442119506,-34.03697044494917,-10.03531890063805,9.979338730934476,0.20350000000000001,0.6033000000000002,18.6,0.0529,0.0098,0.1438211998850297,-0.6263006261942431,2.030055511624661,0.8579859608569478,0.8635210700057367,0.9313673240945608,0.6722040561912175,0.6955307126019982,0.5823540877016404,0.5239422799115551,0.8700519654388916,0.9170311111765903,0.8787165387636715,0.866090508738019,0.7963857168327302,0.6085553331669535,0.7311203106448213,0.8397490119529593,0.0010526315789473602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
240,19.56691113763929,187.34209104520627,-57.63794036382611,-15.03943517287205,-12.17073438037735,4.0,-10.40886465502971,-24.20371045014376,-10.55988702904165,10.744691323638406,0.2149,0.49240000000000006,19.9,0.0411,0.011399999999999999,-0.01600226480554417,-0.48955523240836935,2.023824273859506,0.7289169106134182,0.7807497407226798,0.9006113694045774,0.8587778205977005,0.6728224726702247,0.5519937374512208,0.5984104349205744,0.9403877089866611,0.8436716706067398,0.8043610652194803,0.9003512880562061,0.43706909016834866,0.7074850893820246,0.8640974503117324,0.8228682043475203,0.00669148529973271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
241,21.599381236524096,212.87689595555668,-70.2123232360464,-16.3918716258002,-12.968814475662645,4.0,-2.5527733206304637,-41.65983918751776,-10.082623100837386,9.443598474402046,0.1799,0.4981999999999999,18.0,0.039400000000000004,0.014100000000000001,-0.037358377626234764,-0.48699305520734093,1.0943251913787626,0.8745651168170252,0.7845534952232736,0.8562153375406387,0.8160803497831776,0.6080637683744462,0.8070389386814943,0.521448150428287,0.9015074408204178,0.9308513708513709,0.8230322370563334,0.6320198362169769,0.32425864309379515,0.5751019873802412,0.8013528465495728,0.9009649521386163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
242,19.324804629222,186.0716134865605,-62.79901349671637,-15.017925318560913,-10.66082684814837,4.0,-6.8408830282241295,-36.32035984848485,-10.530881071612004,12.571862618313888,0.21059999999999998,0.3864,21.3,0.0496,0.0,0.06250582397828161,-0.16834268838506122,1.5148387782180155,0.7141280506641953,0.8089228358656071,0.8079693833943834,0.5719925012069591,0.5516500810100207,0.5869075589069566,0.6231418997668998,0.9096115230151376,0.8922008547008546,0.8487955668829164,0.5201125792213143,0.28798017494553635,0.6034768009768009,0.7958600427350427,0.8439102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
243,20.103352276980907,176.03360767360388,-57.60827435333607,-14.90643621102638,-10.997032128584362,4.0,-3.9479970771691497,-33.63589823450876,-9.893450449529968,11.772539747482544,0.21789999999999998,0.5197999999999999,17.5,0.0649,0.0,0.16425783257432638,-0.49660440592446503,1.764062030151377,0.6765375613148039,0.9154387729444305,0.8249410338245877,0.7849532707992676,0.7897414857789922,0.56784559790896,0.6131722691724322,0.8527395021372893,0.9261832667288651,0.8414855605904161,0.7271737584393847,0.6566440306439718,0.6552766783802461,0.8025196496027531,0.8674066922540457,0.00051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
244,19.7809508594453,212.8079682774715,-57.331483347091286,-12.38129635322964,-10.92719867877326,4.0,-4.78673629395473,-34.80410805634533,-9.25976836012704,10.827624395338706,0.23549999999999996,0.5816000000000001,16.4,0.0517,0.0048000000000000004,0.19572322643879317,-0.2770749524533599,1.801861705334625,0.9106232572271473,0.9762792318600235,0.9817307692307693,0.6024944955710407,0.7221397098692084,0.5903101391326901,0.6321356169861494,0.99,0.8917049605278662,0.9841463414634146,0.7558787348049547,0.5524539249366966,0.4471811383942487,0.8338255386510787,0.84985338708643,0.0009615384615384601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
29,20.176250278967565,191.77200229168483,-60.48904799835909,-14.099488008471768,-11.99440930399799,3.997277657232064,-5.954830207176903,-33.91159985598723,-10.059083044696118,11.533084764738843,0.2124909090909091,0.5129141065830721,17.67962382445141,0.0628326018808777,0.0080100313479623,0.1065589129136624,-0.304108099554679,1.623984414473374,0.766368333945616,0.8530375452693182,0.853288103591084,0.6675953206385891,0.662818771108714,0.6186192595087234,0.6268351690316443,0.8866145916695075,0.8666034869362597,0.8462788940251561,0.6773485363303576,0.5321524104191211,0.63580910014171,0.8249026645041755,0.8656938967327751,0.06122454870009,0.0488940211736949,,,,,,,Krzysztof Jakubowski,2805.0
236,18.030465856706392,169.5429901344451,-64.56505055079661,-15.396359227192814,-11.919327165363512,4.0,-4.430277435232698,-39.19431514695051,-9.978114599009348,12.353343022952272,0.2098,0.4223,18.5,0.0732,0.0093,0.17574348188303762,-0.3111305845909188,1.822153969473614,0.5904372240519188,0.8645878240889486,0.7761318705065625,0.6018907912693047,0.6359550379085659,0.5058581049570038,0.5406226566849363,0.8678142768301351,0.9102222411968148,0.8810220104832979,0.6619391214043062,0.45329469346449536,0.6507402570645267,0.7772717591239502,0.7965650983561872,0.00380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
235,18.40126537619527,163.9818360182246,-69.56944487526673,-14.577832020391781,-12.175198127325231,3.997029702970297,-6.296129887295892,-43.54407525216188,-10.302713967989103,13.32947467692686,0.2132,0.4364,19.4,0.08990000000000001,0.020300000000000002,0.24152277720505277,-0.13764292683072327,1.0404062437881723,0.5429048245814325,0.7227533684036882,0.8606105006105006,0.7039209766014378,0.4914457025472684,0.6459403443386886,0.42652150458259125,0.8209010061248867,0.7586740571061961,0.883148360760301,0.6952664428315954,0.354427763059236,0.4315258935781238,0.680947962248602,0.6742306710110548,0.01428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
237,22.3080742631981,230.06732689567056,-60.998883504115994,-13.92549688615478,-12.710963120492051,4.0,-3.3916493439481057,-36.33417466069362,-9.698993970554728,11.062394477727294,0.22889999999999996,0.4726,16.7,0.0839,0.008799999999999999,0.1309558521973383,-0.3213543015292241,1.3653534197570576,0.9953125,0.8228039352278703,0.8201799857356571,0.5960062244979181,0.7421121358236817,0.6747397077296502,0.6776931076807742,0.8272345797236678,0.867747954072599,0.8335101823029831,0.5782292137540451,0.55729267502332,0.6567228656037958,0.8972679093567251,0.9765124016938899,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krzysztof Jakubowski,2805.0
220,18.346310657022958,180.7813772732439,-58.37597006163744,-16.696353709293568,-11.001679521482076,4.0,-5.466972733632697,-31.860777253447083,-10.999761966309615,13.64957512252759,0.20049999999999998,0.4311999999999999,20.4,0.0984,0.006900000000000001,0.10327870905608565,-0.42187068768056096,1.5216757738686884,0.757139838983443,0.8673834315081541,0.6642077690185697,0.4552868919183851,0.4809716496092043,0.4691434977927946,0.46779717387713593,0.8265800545395091,0.9122053109338635,0.8449402604395789,0.7326408799583412,0.2942450503669781,0.6320716278106843,0.7000372133531166,0.6936994540482173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
218,21.616745918476838,200.11163727942625,-64.65236829522233,-14.532018238513544,-11.797103747077665,3.977774647887324,-10.378660438083715,-33.314903528532405,-10.680052828364392,12.072595837462059,0.18839999999999998,0.5540999999999999,20.5,0.041400000000000006,0.0075,0.09093521453539485,-0.142888217758197,1.8471071536379395,0.7922457008946219,0.7761889870736456,0.7817754739543228,0.6653335210985746,0.6138423063101788,0.6536522900550977,0.7325471463086458,0.9789473684210526,0.8819836523125997,0.7954693552061973,0.547616275207962,0.5360970083136645,0.6400583085269004,0.7603696084617138,0.9463016786001109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
219,18.42770390143631,177.3451235433866,-71.62640405650261,-16.212131655806324,-13.305706671350489,3.998214285714286,-5.558786965404006,-41.329006982116816,-10.541955089345578,11.322969021806323,0.18670000000000003,0.4657,22.3,0.07730000000000001,0.0088,0.067404741337005,-0.2730239931584578,1.922559512414993,0.6846262002189046,0.6900325658893118,0.8598968968711878,0.6829578019024864,0.3633382133129459,0.48517628180364475,0.5698246733409735,0.8776994464088377,0.8370574580673755,0.772712772082488,0.5565086494825939,0.4855294511859685,0.6777042249280081,0.8497087894622911,0.8891057268878411,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
30,19.90357138570453,190.31094424628915,-66.1844125867016,-15.353872167168094,-12.411863589199138,3.9919281138141582,-6.177155532196225,-37.53916652571297,-10.486346938156,11.792064051916668,0.2002244143033292,0.4487965474722564,18.37854500616523,0.0611442663378545,0.0073464858199753,0.0515323799167229,-0.266299134836607,1.6111273099561971,0.7788741786594715,0.8433433902882544,0.8153410295621134,0.6337668368062327,0.6088767570427406,0.5336099501336963,0.6035756016764484,0.8650125717344095,0.8561950395269821,0.8119513944480097,0.6200449921182648,0.4174089295659092,0.6622061402270975,0.7879576202566954,0.8283335849261437,0.0453629142591713,0.0503313596262577,0.014388489208633,,,,,,Leo Valle Luis,2902.0
216,19.202510121969503,179.69286181863345,-66.83733943276454,-16.102335898279147,-11.23531017847968,4.0,-6.877951380292119,-38.830876899467455,-11.378753224305912,13.587888148059779,0.1881,0.39849999999999997,26.0,0.10550000000000001,0.0077,0.11705947138842972,-0.3507517352737082,1.5132178897926236,0.670406762159337,0.886702445666357,0.7975572340777666,0.497695115337757,0.4118506944797177,0.5323573561377322,0.46398073461139255,0.8458107863608817,0.8230770530452359,0.7101317875030472,0.6131078469216672,0.40501243152312727,0.60314569593765,0.753029959693375,0.7320913396593688,0.0026315789473684197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
215,19.9594822130181,192.1251824740759,-67.91129534804583,-16.071190779777268,-13.012974637534708,4.0,-3.81720332370206,-40.27935862911944,-10.372667225183793,11.642099247271453,0.1894,0.4157,23.6,0.06000000000000001,0.0112,0.016916275111022783,-0.06302966024092274,1.762569821461227,0.811087772521596,0.7641071234751944,0.8387145349614371,0.5152240243235744,0.6626391823145769,0.5732417855411692,0.5735026779138719,0.8754852852247531,0.8808574380165289,0.7739500083250084,0.49286517812253106,0.39982311712641366,0.6517973834673653,0.7658565940150165,0.7964865509799969,0.01294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
224,19.828247881994635,196.17706237632237,-70.693305369684,-14.74810732311511,-12.943031086329293,4.0,-5.712138077664804,-40.63037315731141,-10.179392863583832,9.519737138320428,0.21070000000000003,0.3505,14.6,0.0568,0.01,0.09627554684534445,-0.34189358545559895,1.966019864262729,0.8395004431369276,0.8628537896138656,0.8544431293783802,0.6140691326352354,0.8275106284503566,0.5434356360644279,0.6719871558241411,0.9156746475721638,0.8835616302721174,0.9155578335041795,0.695409939483168,0.5219989860791981,0.7055642236296956,0.7947977557882976,0.8598729447528639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
223,21.726860211627315,206.24541428112093,-57.70463186875048,-15.449266593103022,-11.523762112423281,3.998148148148148,-5.5875841470814525,-30.29813921864954,-10.676583992309663,11.83255604666833,0.19850000000000004,0.46609999999999996,15.7,0.0278,0.0027,0.01630712956548622,-0.12151370838326847,1.4151811645603576,0.9028316714823461,0.8928160919540229,0.8364357991944198,0.733162313507141,0.6439715101539834,0.6347085075695771,0.515481138502128,0.9598191502539327,0.88446147296722,0.8214142928535733,0.52529483121687,0.3451506639432837,0.7997980606601296,0.777342793722104,0.8135952929056378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
222,19.70869559850854,181.1593771548524,-68.92883613466438,-16.266465389822315,-12.941038211767879,3.9980769230769226,-7.259989423222487,-39.35663716875799,-11.436113613641417,14.33333074947079,0.1931,0.45119999999999993,22.7,0.07320000000000002,0.011699999999999999,0.15125952336518567,-0.33032388158778453,1.2559396055351566,0.7182445245933876,0.835093649077136,0.7894137350950685,0.6102197464375252,0.678461679722915,0.4008340015154651,0.4803609844388349,0.7983180493791077,0.8042322599984517,0.7600659001480691,0.5916613398236595,0.4625303868976939,0.5507099596252474,0.736796603316893,0.7470767133557831,0.0164052164052164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
221,17.580677717014872,183.6027164974048,-70.87854982889898,-16.640921014690555,-12.529688313961653,4.0,-4.929561566037949,-40.54946961097587,-10.902280437300359,10.673371114067404,0.18710000000000002,0.4835,17.9,0.0538,0.0078,-0.047600077759965664,-0.29321414170731114,1.4081957470227555,0.7692184199324801,0.6657436293778853,0.8215471263899184,0.5045202156654722,0.5605632352678314,0.448900947876262,0.5621654252370277,0.8577748762856008,0.6887263020038219,0.7565914663885344,0.6573457293204044,0.32136335300130886,0.7105066257153773,0.7803751974886853,0.8105752500436193,0.0109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
217,23.702196944435936,221.51431548409778,-64.25786870594169,-15.707496241984122,-11.87747278794186,4.0,-8.00070404412933,-33.25902380307997,-10.783486322308688,11.370314493502272,0.20620000000000002,0.45280000000000004,13.2,0.030700000000000005,0.0063,0.06594021450775536,-0.5506795506894467,1.6547747552361607,0.8909394312863931,0.8884459459459461,0.975,0.5879499339549042,0.7916777857253233,0.7336651424366518,0.7093775671836107,0.9133880863622243,0.9623973211382996,0.8881786066780053,0.7856487380680929,0.35979817515888923,0.8122667984763465,0.9097290640394089,0.9156341425072275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leo Valle Luis,2902.0
231,21.493487461235368,182.3417551206849,-70.90906490601516,-13.69149021584504,-13.497261126787032,4.0,-9.152384349653268,-41.60313820494285,-9.322079455648085,12.357288446861123,0.2077,0.39949999999999997,17.6,0.0736,0.0057,-0.03554276141366323,-0.4052869401375678,1.5950477664518679,0.6868215812999997,0.8810552007377668,0.9682381559133557,0.7828185176939526,0.5836867330680946,0.7571490017053264,0.6250278508987711,0.8523582201564915,0.6996428027273126,0.758216297378012,0.6670173002370268,0.5976713803011102,0.9008612160800942,0.8606462591119609,0.8421367176972001,0.00106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
232,19.89764253786158,191.21445588315117,-61.54383503415046,-12.47804081589535,-13.195442202308502,4.0,-8.204686963646168,-33.523957620799095,-9.261627764712753,11.119920333211414,0.19660000000000002,0.48040000000000005,15.6,0.054900000000000004,0.0027,0.03436345538090476,-0.20488345493987406,1.7335179204636362,0.8192420800341134,0.8472257968818278,0.9461137641508885,0.651823416603916,0.6832143346641544,0.7548938415946089,0.7378612265585967,0.8750822139879574,0.9020512632291352,0.733701975696754,0.6200116643813972,0.6270875950488555,0.9087483212463067,0.7839055424780202,0.8306684153904614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
233,17.63644635903296,183.19053905337648,-78.37372781834782,-14.830158556504239,-13.990147164424343,3.995918367346939,-7.912717691162297,-46.251731753189084,-10.898218769378703,11.513327748963903,0.24139999999999998,0.4338,19.5,0.0695,0.0037000000000000006,0.22356425531368912,-0.31034840900159316,1.5824914248316733,0.7472235260624661,0.7542540377374218,0.8668801054558368,0.6446153973995956,0.5116046101358349,0.3307936692003063,0.6565612255121558,0.8169316518549007,0.765539227609083,0.7628313891074288,0.6382505096129472,0.3445537993741063,0.5520035607298632,0.7430334231173302,0.9555839002267573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
234,23.361740063019134,197.51507291825098,-65.27627935611068,-13.01746705461053,-11.496430102009782,4.0,-8.232103397109194,-39.27545985902542,-9.28398592045514,12.029166977099395,0.2517,0.3813,15.5,0.0696,0.008799999999999999,-0.005750651709959323,-0.34387589093608456,0.9027198244889354,0.6684765424865838,0.9975609756097562,0.9141366659023159,0.7290656266703642,0.5717353193375458,0.6846736244384167,0.6806265055990158,0.898348561791089,0.8897602888785002,0.8351155649525728,0.4644842890766093,0.5315526449566115,0.857789706280878,0.8853771760154739,0.8847582205029013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
228,20.23409594698371,203.92621714409034,-56.99029073950793,-9.985433312833424,-12.848119978264615,4.0,-9.45410420100001,-31.951463531381684,-9.022942701952136,12.27177298592393,0.23929999999999998,0.5307000000000001,12.7,0.08990000000000001,0.012100000000000001,0.2916471076709701,-0.1990801466384152,2.180192013483495,0.9184081715210356,0.797689925484757,0.9488095238095238,0.7075082630892351,0.5722322088370476,0.6264489317025825,0.7094570037129022,0.8829579865926954,0.8379880296385152,0.8017621166589614,0.7439154656180226,0.623544954273533,0.7697316135756628,0.8904454514363884,0.9491369047619047,0.00485436893203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
229,21.498012529264535,206.6204139391628,-52.865444562651646,-13.060804919082951,-11.368550880405849,4.0,-4.13925950622604,-30.34342044174996,-10.089458953708382,12.136050138521533,0.22760000000000002,0.40359999999999996,17.5,0.0957,0.028200000000000003,0.018646253727203375,-0.2782283128770543,1.373258040522915,0.8733957645140716,0.93870796460177,0.9173013054486864,0.5987311058511651,0.5924784073018399,0.4813126304156129,0.7547719533901124,0.8310170964570052,0.8870942366629416,0.8403747982990177,0.5722351931448363,0.5795897636595764,0.8194384962544504,0.8369573860315203,0.7944281972284776,0.014662319515603161,0.0035398230088495497,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
31,20.17634613616427,190.2552215192389,-58.96367361193906,-13.732257357507258,-11.709354242777506,3.992590633633407,-7.51700521750105,-32.31254555259207,-10.11063227740297,12.425530402208397,0.2193131736526946,0.4550077844311377,17.54071856287425,0.0660574850299401,0.0085874251497005,0.0946107345222301,-0.3113914865890185,1.65866763813026,0.75902676203798,0.860011657222905,0.8427377133525359,0.6453183533403694,0.5993089583697557,0.5970312618567051,0.6167689680144337,0.8672231596461425,0.8514781459673841,0.8008367270160075,0.6508880870638479,0.5167594048349522,0.7143980588787585,0.8141607414756427,0.8519764491801511,0.0573108647959458,0.036416034023088,0.1294964028776978,,,,,,Levy Rozman,2849.0
225,21.829361151160775,205.94513890891372,-51.92070567755151,-13.019457794331638,-10.884467155117017,3.9979166666666663,-7.751861858704794,-27.388267067830775,-9.44184260482999,12.567274136596044,0.23690000000000003,0.5287,14.0,0.047200000000000006,0.007000000000000001,0.19032176565608028,-0.28985139573070606,1.9468014538027152,0.8430064305079428,0.968421052631579,0.9355,0.8247757657053432,0.701284373557786,0.7485894767453052,0.5665663366467107,0.9118275862068966,0.8924197530864199,0.8018849211420976,0.727810625892799,0.5456967334016872,0.8476486697965571,0.9033157894736842,0.8160990187332737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
226,19.915119085094503,187.5485323803552,-55.73289204357657,-14.102710205412924,-11.609253464333255,4.0,-5.106600945362735,-31.550049381988305,-9.889537308714733,12.525259262235387,0.23870000000000005,0.4649000000000001,17.7,0.07310000000000001,0.008799999999999999,0.05651961874235132,-0.3663626679561867,1.8432192151933642,0.7130775170458539,0.9030750137892994,0.8692490758567578,0.7876044054044932,0.41354216026043183,0.4601496698475862,0.6781579222384126,0.8981377993594833,0.8506051970337684,0.9165318087318088,0.6210693662459362,0.3646353425206051,0.6468622225507953,0.8645619402985074,0.831696414782129,0.022972972972972967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
227,19.29395594926766,194.47023723047147,-65.46388232844654,-14.788015888247267,-11.537236287933805,3.9967741935483874,-8.85395558410718,-36.77237099215024,-10.266158631964178,12.757080862407737,0.2246,0.4034,18.7,0.10269999999999999,0.0119,0.22292976404572204,-0.3658615256946737,1.5829207552911675,0.7945195952555637,0.8384398142061535,0.7823758471648367,0.5642864271707742,0.6001944059068829,0.5266755905053647,0.4904063586009201,0.8262375359558274,0.8009770868716078,0.8763919044665013,0.5762775403614494,0.34106987240815645,0.8075225007574016,0.8972231432360743,0.9278942272419437,0.00106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
230,17.366347721304727,154.5491647644356,-63.50122415178846,-16.00794578286415,-10.970234621798939,4.0,-8.020142285149314,-36.89263709234837,-11.444852231279121,15.834587861651428,0.2109,0.4298,28.1,0.07260000000000001,0.014600000000000002,0.23484323174312305,-0.31918444193481216,1.0346912449444332,0.543143261534444,0.6230818955632486,0.6893735969385963,0.5868557299745831,0.36818011990622085,0.5255440475589752,0.4904642521440589,0.809193229180516,0.8401452009694033,0.5254672993807769,0.5871012939690441,0.47999580405707826,0.4853282386625316,0.6182622786252931,0.6625628268543545,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levy Rozman,2849.0
254,20.057079771812266,193.48027589093024,-59.2724432672837,-14.51938599250077,-12.099486862953169,4.0,-4.194090318458274,-35.07386971586864,-10.047377593903638,12.661767216400794,0.22009999999999996,0.5018,19.5,0.04190000000000001,0.0,0.14768704547952086,-0.1434203085622964,1.3832219769728853,0.7584279996404666,0.9371351594072743,0.8085815717842818,0.5719018234944586,0.7303709701101545,0.5287550322604748,0.5245698358551824,0.8894381128409027,0.863525988802581,0.7742867267218727,0.5771075150069436,0.5402129814784833,0.9201386847701748,0.8047173595519472,0.8152190171381152,0.0152281057613608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Do Valle Cardoso,2900.0
253,19.975466949570414,190.56909547347794,-65.03336298371083,-15.503635899375732,-11.54433745472966,3.9842105263157896,-7.703024514292321,-36.545741589929825,-10.690110217641088,12.969276165942,0.22599999999999998,0.4591,18.0,0.0678,0.010199999999999999,0.21944889611844096,-0.2329596382116335,1.2589842318606324,0.753876140873045,0.8805526305526307,0.9053972820742686,0.5505814677899301,0.5537833272353396,0.4495700855349978,0.6877414395216253,0.8891476461651902,0.8451678890017383,0.7291760801048727,0.6092028561068807,0.3599492275446868,0.810180252491914,0.815937571200729,0.9304125698862542,0.0008771929824561399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Do Valle Cardoso,2900.0
246,20.586994625393647,195.3119662401835,-66.26632499812499,-14.408378274791982,-12.282785881953078,4.0,-9.192796058151014,-35.60068099247413,-10.184487172829892,11.40280338207511,0.2514,0.4407,18.5,0.0655,0.011199999999999998,0.1817280133620403,-0.6440083559851002,1.585035826882216,0.7234375901875902,0.9383790737564321,0.9468282828282829,0.6431141216908001,0.6254207735855389,0.5244763334150127,0.6363385403904271,0.8489322810313376,0.9367478354978355,0.859637445887446,0.7075155122655123,0.4077988271418504,0.859489898989899,0.8221515672300008,0.7764848317057619,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Do Valle Cardoso,2900.0
