,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,Name,ELO
388,18.222740133429788,170.39712402539988,-57.70536017653742,-14.854929935964417,-12.417907935292067,4.0,-7.789103568844948,-29.634482423706565,-11.213488465557433,14.204552152828015,0.19590000000000002,0.44530000000000003,24.8,0.05550000000000001,0.0018,0.06574237065616376,-0.22564008788146714,1.2578826058998474,0.5868206280958755,0.9222222222222222,0.7139359089594473,0.678539476033974,0.6446939699892161,0.48503607480923866,0.4793967309805106,0.9056358679634542,0.8224631125966585,0.8306082780086168,0.612286346216222,0.4205425741923577,0.5165643881687544,0.6899634537767952,0.7153592112075745,0.02890173410404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
387,20.753053833131858,185.69963422477377,-52.40274722342245,-15.321333290911749,-10.028235545938765,3.9803285256410255,-4.372647916348017,-27.576803279155616,-11.190386988830783,12.106331272121446,0.2293,0.4405,19.7,0.05150000000000001,0.0021000000000000003,0.08111019506828274,-0.5201008384354296,1.5580873806265774,0.7278965531126372,0.864874031007752,0.7962400150199472,0.6632049680358195,0.5845981735498665,0.5543973560355624,0.4972227934455368,0.9241355265413743,0.8980662128712872,0.8531454619164526,0.7611753435692966,0.37480332140471784,0.6445561397285241,0.8004952483179466,0.8992266993961611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
386,20.84248312038913,189.0152257088606,-59.61979929922698,-15.154203710469693,-11.802277787987437,4.0,-5.344154806191251,-34.1918651716286,-9.938998682476944,12.811700859526946,0.2252,0.4135,18.0,0.0677,0.0147,0.04501722559906704,-0.16102139406487231,1.4480847062145017,0.6909001025503835,0.9501984126984127,0.8760775256860074,0.6849936407912305,0.47156026714219645,0.5128287522121895,0.48043893794186615,0.9833333333333334,0.9817460317460316,0.9857142857142858,0.7213877141896805,0.3963439855823673,0.46317551457000344,0.7941263107807225,0.8252138237868326,0.01835317460317459,0.003968253968253959,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
385,17.52024472645605,167.11843098858293,-57.7378852881381,-15.973357347691794,-12.038894973747427,3.979430333817126,-1.3969290788072637,-32.136640699296194,-11.02938940500587,10.857895882593331,0.2258,0.45109999999999995,22.7,0.0671,0.0099,0.41082866536102036,-0.39052493620178075,1.5172383323604235,0.6595450777477084,0.8998392122074528,0.5833594584980472,0.6115534234738657,0.4143267843985499,0.5628776872759391,0.4755086248293231,0.9060778647723862,0.8464899914757609,0.800721610970631,0.7348603625026238,0.4003090629241629,0.47121077715578574,0.6669676032509366,0.7428643275497511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
7,19.15737747009497,173.98830091350737,-58.746614275191575,-15.433995597234556,-11.483357558587548,3.99369048762932,-4.821762071429104,-33.17009860124784,-10.690852966737474,12.85976203241562,0.2208457655636568,0.3856186203028603,20.54122265844083,0.0661205832865956,0.0086752664049355,0.1106417354368984,-0.3421267795498269,1.3380288192952636,0.6401373023130439,0.8911074857155129,0.7854698670448464,0.6112957164795563,0.5521900092999528,0.5386146859985877,0.5105045209481892,0.8687996023702702,0.857658209310893,0.8322555396749601,0.6248404995399126,0.4358500826830461,0.5470624448858832,0.7405566090297269,0.8066196803728726,0.054083850032245,0.0386618108787688,0.0208199529008776,,,,,,Aradhya Garg,2841.0
394,19.85229640595606,177.96827574239026,-50.167125171061706,-13.851582116764629,-10.059930493837165,4.0,-3.559364227549147,-28.414643090269795,-9.882881703589556,11.601276460948593,0.2476,0.4607,17.4,0.0671,0.0097,0.1686987151088302,-0.5212001397456295,1.5370245770025377,0.6585777972576433,0.9956521739130434,0.8109647550382277,0.6366181678886941,0.5502620784239045,0.7163378503203248,0.698432230761236,0.9363398042143686,0.9876923076923078,0.881868759507873,0.7718335267474435,0.3819053114938768,0.6508661093150685,0.6764458479582036,0.851719150449423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
393,18.775877029677748,174.81618095061472,-55.101441284791505,-17.398565295082182,-11.303232592897833,3.9934183673469392,-4.149987986459699,-28.087393499475546,-11.054407061311395,12.898726783088202,0.2203,0.41580000000000006,17.1,0.0363,0.0041,0.040031143059421875,-0.49418588033417,1.4047332364591572,0.6264336739419915,0.8167722536241687,0.8607366939057854,0.47603259169830914,0.5882697806046091,0.4575355919262096,0.6766950301044726,0.9275490196078431,0.897773241675919,0.9300312212304368,0.6821394974500119,0.4395819658275933,0.7054382978957687,0.6813162215540616,0.7949005626346924,0.0008130081300813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aradhya Garg,2841.0
8,19.739261407278345,180.69508554967345,-60.67338592343753,-16.754574585315396,-11.710510679264162,3.9846499889303626,-6.267975378513714,-31.69084695746139,-10.5895422051919,12.355413893378664,0.211819397993311,0.3692809364548495,18.40468227424749,0.0580468227424749,0.0087257525083612,0.1103083729194303,-0.1976114500857928,2.0921753026514014,0.7171346039342906,0.9098154233977056,0.7762559436644108,0.6955775841705708,0.633161091174144,0.5853904332455447,0.6008592087189515,0.868522788463386,0.8618519738835223,0.8516449989929408,0.5995031521211943,0.5540500738225602,0.65375906318898,0.7752350162284923,0.8112176486972016,0.0845313562592793,0.1169639699857349,0.3236994219653179,0.3121387283236994,,,,,Arash Tahbaz,2979.0
534,19.23275299553896,169.13659797075303,-52.50347626964509,-17.07805744648569,-10.484159899824544,4.0,-4.6671866438405685,-26.703426582473792,-11.269679834474035,13.699034137453532,0.2057,0.37970000000000004,21.7,0.0475,0.0015,0.14725167174729897,-0.17883004274943853,2.048039336617853,0.6044609681793579,0.8850133139783413,0.8080054643694805,0.7182071557120612,0.6826815867337906,0.5052845940284968,0.4743473315860001,0.8112815601269006,0.9094064977315265,0.7257985299629597,0.45298685736510613,0.5256848358954486,0.7606612319008832,0.610719993190909,0.8231347829449092,0.005202398800599689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
533,18.693444676318418,166.8769083083344,-51.658373812957066,-13.524532846397983,-12.303095259850677,4.0,-3.2698008782226857,-28.002144471979477,-10.141171122994653,11.582370766488413,0.1895,0.38710000000000006,16.0,0.041600000000000005,0.004399999999999999,0.06116590583018131,-0.16088770053475937,1.944401678187905,0.6750287185581303,0.9449113082039912,0.773163553079622,0.7672080561714708,0.55883450295215,0.5117476787469614,0.5957301327674355,0.8953971912436762,0.90812403044756,0.7209063369486612,0.5719456729456729,0.5862108995652754,0.7893952654232425,0.9188507625272331,0.9933823529411765,0.0007407407407407399,0.0014814814814814799,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
532,19.31487414655454,184.66985074624293,-65.99944604904859,-17.641856697655108,-11.250583644757475,4.0,-5.189493912059885,-35.48869413058152,-10.446409986088167,10.01759232209356,0.2083,0.29510000000000003,14.7,0.0759,0.007000000000000001,0.11930158605415109,-0.23148428883234554,2.004522275376277,0.7352879226092772,1.0,0.8013452006320823,0.7446313399450393,0.8247839488960853,0.4668081374961924,0.6619748101398242,0.8488549780334061,0.8296637019857938,0.9205314960629922,0.5519949717423108,0.5473438768126849,0.7790407783031904,0.7932463786593398,0.832277390495633,0.00566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
531,17.677351011933773,142.87923842141606,-64.7542626535959,-16.19127215876564,-11.820776192949857,4.0,-7.932584222319707,-36.1598893223222,-10.554518301592578,13.90477754435407,0.2205,0.36239999999999994,20.4,0.06520000000000001,0.012400000000000001,0.10517582128178793,-0.227886685295753,1.9293204804581179,0.4466369260122006,0.9463898332523879,0.6874020327822905,0.5797712598207516,0.5531191483106707,0.6210218238593371,0.5726848100703655,0.7999140818607277,0.9075778001212467,0.8913972717904752,0.5560642345575098,0.4579334900519253,0.5944536895680649,0.6883694221887166,0.8076092886396669,0.005202398800599689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
530,19.405304677172985,178.52052363678047,-49.69905035452349,-16.032814372344056,-10.33768098987229,4.0,-4.41454516358539,-23.147199886923868,-10.099951434983208,10.333141493185325,0.1948,0.3396,17.1,0.0393,0.0051,0.13331307664522146,-0.062312700371420005,1.6811132567230203,0.7687196295023833,0.9401639344262295,0.7440188290238873,0.9190889054844174,0.6837127492201904,0.5395472411168404,0.5916998099506996,0.9100140252454418,0.8510618078057746,0.7842805738854528,0.5469061511285063,0.7667121967867521,0.557598559001604,0.9123897672646594,0.7989320643029286,0.0034782608695652097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
526,22.307014514760088,200.2905328438281,-64.23511666795473,-15.872524789879236,-11.549164726024806,3.99875,-8.1814127547315,-35.14730839959498,-10.217112590170123,12.73365659244593,0.21230000000000002,0.392,16.1,0.0434,0.0077,0.13564810980172898,-0.1758939205955335,1.9500423809187577,0.8250587453079501,0.9049585921325052,0.7976382695445323,0.7685895655540407,0.7070111459526824,0.567843126445017,0.6608695759429294,0.7322901702317994,0.7673027268432245,0.8303915989159891,0.6303869530482619,0.630612038677043,0.6540090122075427,0.7589503768987269,0.8869464177651485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
528,20.55311217961384,186.97618372192937,-60.85060095554328,-15.656021694554886,-11.956743943440808,4.0,-9.801379643778912,-30.477635862922302,-11.038917791008622,14.080097980162241,0.20509999999999998,0.5011000000000001,19.4,0.056799999999999996,0.0177,0.13444949623162494,-0.1657258064516129,2.0978228526803426,0.7834695307569514,0.9066260162601626,0.7671086513689221,0.8072861750517288,0.5242672091987672,0.5288865705537112,0.6736786923337141,0.8805553197701546,0.7878497048669116,0.9112234101793073,0.6363299770614865,0.6089903513109857,0.692480227846823,0.7292596348408459,0.843671344247689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
527,19.77090129563804,171.50637596201372,-56.11003457999364,-15.734261834305647,-10.955404067070633,3.978048780487805,-8.470054031877494,-27.376246346743677,-10.610698697433003,13.058581616949013,0.20490000000000003,0.3878,19.4,0.0543,0.0054,0.08140979908536715,-0.17491705016295178,2.0876275673035267,0.6160341053943847,0.8837392298224019,0.8455549343205833,0.7624911727456437,0.6431768622649535,0.6350607946387018,0.6514663749228958,0.848841401960164,0.8939235805671111,0.8940399376156278,0.6112139613047798,0.5639656280733598,0.7326197021071403,0.6253736210646295,0.7749756885223682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
525,18.45429809131263,172.87880597114918,-62.461844919140574,-17.17553718587637,-10.491218269701632,3.994117647058823,-8.209673281626579,-32.2772574994753,-11.196840095820338,12.89456376630082,0.2178,0.24219999999999997,21.3,0.07930000000000001,0.0043,0.15049631709450967,-0.26347133604216116,1.958372638701325,0.7056586871224833,0.8880580012118365,0.7725505847959929,0.8112984096924164,0.6387576365537242,0.5364626992032344,0.4967960639457637,0.7290749928746113,0.6376034966582853,0.8381267411624078,0.5626858180368818,0.5211765399232284,0.7161497784020464,0.7072205030925459,0.8236295382912546,0.00566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
529,19.827211240223882,187.8107080813852,-62.53604902773632,-17.107831955408848,-11.340247718499649,3.9920833333333334,-7.0432068443255575,-32.436248709716686,-10.570586551036218,11.969989417917315,0.2165,0.22540000000000004,16.4,0.08220000000000001,0.0116,0.021951805488147243,-0.2642076362034765,2.1379587783590908,0.7660393492213801,0.9019649636729579,0.7712500293078431,0.6383088678351903,0.5508017551692015,0.531651373589565,0.5873559486529867,0.8152022149807097,0.896692679301375,0.959280054900493,0.5078229343616253,0.5189507186038538,0.9000375939849624,0.8487682481751826,0.8189183497063827,0.0015846278620001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arash Tahbaz,2979.0
9,19.37358951629394,180.5549894040777,-55.44915011946161,-15.232705895787475,-11.391192273903163,3.9969767738308826,-3.945623662292801,-30.25662969866812,-10.08445141542177,11.46447605278084,0.2276546184738956,0.402285140562249,17.995983935742974,0.0605180722891566,0.0091686746987951,0.1081003653038527,-0.1942380739961878,2.1460312069629697,0.7231121564799009,0.8782731390080156,0.7817006966051961,0.6941465509094599,0.6468334779492911,0.5921848082378234,0.5895175916460353,0.9064639928305084,0.8653267414498623,0.8477454234474715,0.6926437475488175,0.6082195083890808,0.4952551597529906,0.7156451673606509,0.83361768786364,0.0662449344744168,0.0307465687668162,,,,,,,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
184,19.888762376753654,179.4048674273344,-57.893965834091695,-14.65111553829864,-11.420675013649017,4.0,-6.285109093312391,-31.342724578203377,-10.265262478515556,12.070920867887292,0.2185,0.42679999999999996,17.6,0.0888,0.0038,0.23533849138333357,-0.18868937294655488,2.3163492375190073,0.7276018800583138,0.8063652256834075,0.7251890146612945,0.7275004394433726,0.6290259883275326,0.5359656457304,0.5905968728129547,0.8522797909161545,0.8280525448104108,0.875403941841574,0.7745205129268057,0.5458501664737319,0.45731012779374014,0.8297838868006565,0.8116843531271167,0.00341880341880341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
183,19.095086455219267,175.7315693404649,-48.56587837599416,-16.39218689268196,-11.490173216191563,4.0,-1.939934261109093,-23.621892064634,-10.2488059977786,11.127114056401059,0.2219,0.44089999999999996,19.2,0.051500000000000004,0.0014,0.249332159262655,-0.07250043185527055,2.414052278098429,0.7637450962329976,0.895403687221869,0.7214452704686803,0.6732539578284913,0.5874957496192129,0.6135395230789464,0.6614268936348664,0.862781619410594,0.9317241379310346,0.9006443887288766,0.6678954939226764,0.6595955054439052,0.5598753864782303,0.5737905838212817,0.7435204942840411,0.00409907552764694,0.00680272108843537,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
181,18.59152701508401,161.80873129754988,-57.53185508653387,-16.800913609268697,-11.633508545104583,3.985186688311688,-5.18589887521745,-28.75345848636233,-10.98760581135944,11.844343552466945,0.22510000000000002,0.3936,22.0,0.0651,0.0099,0.15118727051272926,-0.1801589201124794,2.1858897405499316,0.5843842651631636,0.7337109923937207,0.6863020582897402,0.7326826517001515,0.5930432907491074,0.4502480096093221,0.6634737170815519,0.9494464764214603,0.8516471201628623,0.7428858057020602,0.5034692304326089,0.5969630468975169,0.6869809463585873,0.6654419129419342,0.7890386574456439,0.02220342291924253,0.00472440944881889,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
182,17.71285317733831,164.42905757480702,-58.4166107743725,-16.289691847012897,-11.144876778757412,4.0,-4.242537470644306,-32.876912805308095,-10.364515367240044,12.50192349459024,0.21900000000000003,0.29440000000000005,16.8,0.0466,0.008299999999999998,0.1350079814915907,-0.04194372153545868,2.064077947675892,0.6237798078403347,0.9411214953271028,0.7006400700082167,0.6382506657207584,0.756664038192414,0.44525541994125656,0.6310392651902712,0.9000293892905425,0.7968594713651562,0.758966283831237,0.6538466499058326,0.5166986855907134,0.4608197337679017,0.5514803363951084,0.8304338312619738,0.0033057851239669403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
179,19.52784452144734,192.55515661640771,-47.33380741116522,-15.90473579668166,-10.478881061652396,3.998,-3.2716879225815267,-22.188878178950866,-9.875674358539344,10.388049907240575,0.23700000000000002,0.3791,12.5,0.05600000000000001,0.011,0.12127601578622393,-0.06845977011494253,2.5167860996805915,0.8103504715310497,0.975,0.7782325809653903,0.7095224704385024,0.7303352598809154,0.580032928930134,0.7561643554185927,0.968,0.8985669368705478,0.9596767676767677,0.7849753030077101,0.5824969449811902,0.49431843066824366,0.8674148412902823,0.8883607896651288,0.01138659320477502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
178,20.502104175633587,182.08767837003134,-48.9029118870483,-12.913960884549118,-11.192760975426792,4.0,-4.007303286715052,-27.668870190929017,-9.834545065427418,12.714528515999104,0.21149999999999997,0.3874000000000001,17.5,0.1076,0.0131,0.17864173011231838,-0.47057158527746773,1.7787189581307228,0.7359136171754234,0.9460497835497834,0.7568753907857518,0.7476922470391635,0.6746404794229981,0.6846157687015185,0.5080678408565209,0.7979407030877619,0.8452147852147853,0.8844405594405593,0.6320660963822015,0.7304473304473305,0.5446446405365454,0.8732904231690639,0.9109023019234288,0.02792207792207791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
177,20.815273297592324,174.42620417624215,-64.30002057600353,-14.983585209068497,-13.260553724526195,4.0,-5.841656808521192,-38.748858811724446,-10.060002417664025,14.594636395500837,0.2284,0.429,20.0,0.0457,0.0179,0.05022625402116208,-0.05366490694237284,1.3396821072088705,0.5944411982705897,0.9011976859414936,0.7720439086264013,0.7096578877181482,0.543264346025588,0.3896611704902496,0.5931699452917241,0.9248132031728611,0.8260083760346866,0.7484718255463622,0.5667112966630942,0.28772533707277126,0.18371944344093166,0.6936998276273718,0.8374789511644856,0.010539427038420989,0.00680272108843537,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
176,20.385136235715844,188.23477088239196,-63.594094855402204,-16.46548631889727,-11.86257525163523,4.0,-6.513009293421744,-36.08791385204894,-10.409352418522744,13.744242279123725,0.2071,0.40170000000000006,19.9,0.0528,0.0073999999999999995,0.07135394025895145,-0.06977742955875546,1.846036291036588,0.6629215662805884,0.8690797362715665,0.8984869541086316,0.774366130265763,0.596448391144314,0.6049682045840549,0.466229213844943,0.8594728478125205,0.8644957089693932,0.7644030842587939,0.49254565500161834,0.5139378788605213,0.4666610446143899,0.7752884909173151,0.9607235142118864,0.01465915492957746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
175,20.614541338517665,188.86914184008344,-55.58647965430532,-14.56310972226282,-11.84001672078756,3.998,-3.343508121094259,-30.322625090712073,-9.671663882806495,10.156443883357895,0.22280000000000003,0.5249,16.8,0.036300000000000006,0.0036,0.06912359181149752,-0.3009246646026832,2.306886023294592,0.8060592424851164,0.9138241596357306,0.6608233089224846,0.7300639312081894,0.6741398550362108,0.6970318854432762,0.6469571828293025,0.9245913221638414,0.905588857640284,0.9082354595514381,0.6831700051094807,0.7656254075395783,0.6066170483460559,0.750223576531039,0.8643060174444978,0.0008771929824561399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
180,20.38977361498355,191.29440482155655,-56.38480524632247,-14.716445753104443,-11.81898841808652,4.0,-0.31942161113873835,-34.048672582826825,-9.362802604982932,9.881525723816992,0.2028,0.43529999999999996,16.0,0.0426,0.0108,-0.022740380561888984,-0.19041122214300743,2.390625509292666,0.8419230360611948,0.8955904376027857,0.904484160958904,0.7524594757367556,0.662192725505172,0.6324927257948564,0.578751697807428,0.9399478468030406,1.0,0.9103409344958641,0.6896284857131294,0.6478086536211293,0.43483214276063,0.7840508732851841,0.8651530093825353,0.00985915492957746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arnaldo Jesus Fernandez De La Vara Mulet,2900.0
374,19.36486738164914,179.6615516187087,-62.61712682083693,-16.55958729190468,-12.161574259730491,4.0,-2.932536678403756,-35.90481544586437,-11.0043972065649,11.945784061631272,0.18770000000000003,0.40380000000000005,25.6,0.040400000000000005,0.0048000000000000004,0.12550288167282078,-0.24667248048696985,1.5274487887656214,0.6626627343095665,0.8308165878644601,0.6674287160461281,0.6146415611754591,0.47089398283912276,0.403766553083166,0.5389814738525253,0.8643760050636196,0.8182623355923523,0.9199804964118146,0.6909884450329353,0.40283786610907696,0.4688665919126489,0.7470572376506422,0.63791946569144,0.01418757467144563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
373,21.306508981802995,192.3533129516274,-58.7152002253379,-16.481135138508414,-10.759720138133606,4.0,-6.822228557576577,-30.89612708894261,-10.4218687023881,12.665879400211404,0.22860000000000005,0.5013,20.2,0.0506,0.0078,0.32780733101906423,-0.29596086260262183,1.7391791410604618,0.7184958464304242,0.8954022988505747,0.7985940290034776,0.6606036131300922,0.6334682352696035,0.6783762508843968,0.5921722314747409,0.9875018384016652,0.8198874567672053,0.7936201592844264,0.517656432111534,0.6114427776415216,0.5869685427420188,0.7729104527163448,0.91025259004197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
372,19.61914407358692,173.44927375491076,-65.41308798211605,-16.581933831287795,-11.99806282668197,4.0,-6.091916114790324,-38.04543469856169,-10.32406194967302,13.628321438878762,0.2012,0.4785000000000001,21.6,0.0375,0.0028,0.24414996894375912,-0.20664382065231784,1.9106926165627356,0.6516139920877476,0.9976190476190476,0.8618082443274258,0.5562129597138153,0.49342286382179185,0.49394456986014373,0.5759476821734747,0.9726592764765482,0.9377230473600937,0.7614894173669862,0.464695281397906,0.6134039203404102,0.6335292412433658,0.7924850146377055,0.8233651111959936,0.0007092198581560201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
371,18.31546158146731,157.23941829669897,-65.22486274249438,-16.523434022518934,-12.651307180530742,4.0,-3.3098010161642923,-37.8952230673121,-10.507009150831557,11.661911694863246,0.22370000000000007,0.41869999999999996,19.1,0.0558,0.007000000000000001,0.32453694767140684,-0.2842331016044125,1.7720028330851814,0.6048136553511224,0.8578388865513947,0.7303096314272528,0.5727630824142017,0.718907034123979,0.5013334127419629,0.4950181764165157,0.8553280472473018,0.8038915553372948,0.8459370749115817,0.7416372684222503,0.390319784608628,0.7507754308826364,0.7168470013531902,0.832847778606548,0.01181102362204724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
369,20.15384861121509,181.20455304316567,-62.3249643815884,-14.943965787709612,-11.620291513589308,4.0,-6.409980889670422,-37.57103655202946,-10.514916129426764,14.735226490837158,0.22340000000000004,0.41930000000000006,23.5,0.057999999999999996,0.0049,0.0832851527102398,-0.1425059667394162,1.9035978076649716,0.6831973236981563,0.9145753964872989,0.72624866290691,0.6694947540788008,0.660217365613101,0.5169734928990436,0.5067435906598761,0.8459162856095025,0.9052573887319173,0.9362720399532181,0.7722775308856068,0.2792194787074763,0.5721890236208339,0.4852497253825123,0.8555959267093456,0.0075187969924812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
368,20.014699281131985,183.22226088053614,-62.9448523266394,-15.91209051639666,-13.169708835667375,3.995348837209302,-3.9135969997615647,-35.396842148652354,-10.657806525868464,12.109843862497723,0.21389999999999998,0.4837999999999999,20.2,0.0353,0.0053,0.2482011055607048,-0.5475518052978898,1.7133638408856364,0.6531688450958895,0.851856535562462,0.8835905851462865,0.6551729757815654,0.6496668603964177,0.5597091134047247,0.4350677908995613,0.9590891472868217,0.8427038009502376,0.8591141535383846,0.6090688136777784,0.31181257647968075,0.6589698418627525,0.8328704531902206,0.9660030998740676,0.00284296348812477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
365,19.118562389823445,177.7704583196265,-57.1442202696094,-16.16084128815247,-12.358520309295807,3.9933333333333336,-3.462810653516371,-31.000236550932904,-10.628558301445883,12.473413500400707,0.22480000000000003,0.32620000000000005,18.2,0.0403,0.0086,0.08035747623939712,-0.34763127731363597,1.6777939520022476,0.6988122784384477,0.878246454227298,0.9014422204033037,0.6408613546621043,0.6182245080823544,0.5110058957914552,0.5449087819287229,0.9455364238410595,0.9285370047635645,0.8666900031535792,0.7549318523750408,0.4005996509557247,0.42976245852841577,0.8740101125361122,0.8727768946454223,0.0017543859649122799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
366,20.54420982145944,194.93178880096193,-62.77663484552495,-15.877963378159032,-11.652101629136041,3.9909090909090907,-3.854076838570221,-37.05394684535803,-10.514520421281167,12.185065176070443,0.2284,0.3636,21.2,0.0475,0.0027,0.21468143076730567,-0.2312791491924775,1.8516829712420875,0.7480943305786523,0.9818181818181818,0.8329684744141097,0.5902535344240925,0.6511122781594564,0.4218466504226098,0.5134149680867195,0.8760101911511308,0.8296836228648308,0.8034260384424318,0.6553722216480837,0.3778994718276857,0.5403998755192219,0.7398818826895216,0.8696228541327011,0.0074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
367,19.283293682480192,180.98089743057864,-67.42107659174671,-15.48184570161879,-11.946278762658082,3.997674418604651,-6.927549533166568,-38.12757618860379,-10.959852594945337,12.0243517706412,0.21879999999999997,0.4133,22.3,0.06820000000000001,0.0075,0.17949248594696784,-0.27440520607823526,1.5465305937703422,0.7228757652317916,0.7467201035529131,0.6884021702101932,0.5266215760956339,0.6366452995208683,0.3354333982513997,0.5961203204192385,0.7300264925772022,0.6795374210633254,0.8925096890555627,0.7239719910320489,0.22390888496166936,0.6978082900081539,0.6844535190506555,0.8544892771812023,0.01181102362204724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
370,19.167617980139717,173.6409827864393,-59.76583083298808,-15.595294671381629,-11.132026402009732,4.0,-5.3272430308299885,-34.193684972815404,-10.262181473051038,12.744599717099717,0.2113,0.4808,15.0,0.06460000000000002,0.0045,0.16637039015299887,-0.4098125232907841,2.0567610181305835,0.6659563584913103,0.7545920517281737,0.9064587984972137,0.6985635047240218,0.7612767241748362,0.6515738887977693,0.5699967323965554,0.9178455597576842,0.8920064589604216,0.8062142124530345,0.6496429118145536,0.6874591249041828,0.6351529406106206,0.8681626095423564,0.9394424267121717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artem Timofeev,2876.0
10,19.530544037108847,177.49574288869425,-61.254702826256256,-16.042876509446657,-11.642602599395008,3.995223469779665,-5.013987844047712,-34.58098547722316,-10.603978306319648,12.634504440396269,0.2091890007745933,0.4126723470178156,20.461657629744384,0.0576367157242447,0.0060340821068938,0.1328109419445205,-0.2660748144400989,1.687655064543944,0.6776895533006899,0.8829585218327506,0.7928492519097564,0.6162226049677837,0.5838383460479197,0.5504689721188721,0.5589885230851014,0.8827569141300007,0.8601073519361409,0.8356563834966998,0.6598650417943355,0.4492368695213317,0.5545675203081845,0.7580888922665107,0.8323298445525809,0.0551744448974208,0.0559396873186315,,,,,,,Artem Timofeev,2876.0
